,Country,Country code,Job,Avg. salary,Min. salary,Max. salary,Cities,Variation,Male percent,Female percent,Skills in demand
1175,CANADA,CA,.NET_Software_Developer_%2F_Programmer,"C$65,212",C$45k , C$86k.,"Ottawa, Ontario",+3%,81.6%,17.8%,"['.NET', 'SQL', 'C# Programming Language', 'ASP.NET Framework', 'Model-view-controller (MVC)', 'JavaScript', 'HTML', 'jQuery', 'Cascading Style Sheets (CSS)', 'VB.Net']"
1176,CANADA,CA,.NET_Software_Developer_%2F_Programmer,"C$65,212",C$45k , C$86k.,"Calgary, Alberta",+1%,81.6%,17.8%,"['.NET', 'SQL', 'C# Programming Language', 'ASP.NET Framework', 'Model-view-controller (MVC)', 'JavaScript', 'HTML', 'jQuery', 'Cascading Style Sheets (CSS)', 'VB.Net']"
1177,CANADA,CA,.NET_Software_Developer_%2F_Programmer,"C$65,212",C$45k , C$86k.,"Edmonton, Alberta",+1%,81.6%,17.8%,"['.NET', 'SQL', 'C# Programming Language', 'ASP.NET Framework', 'Model-view-controller (MVC)', 'JavaScript', 'HTML', 'jQuery', 'Cascading Style Sheets (CSS)', 'VB.Net']"
1178,CANADA,CA,.NET_Software_Developer_%2F_Programmer,"C$65,212",C$45k , C$86k.,"Montréal, Québec",-3%,81.6%,17.8%,"['.NET', 'SQL', 'C# Programming Language', 'ASP.NET Framework', 'Model-view-controller (MVC)', 'JavaScript', 'HTML', 'jQuery', 'Cascading Style Sheets (CSS)', 'VB.Net']"
1179,CANADA,CA,.NET_Software_Developer_%2F_Programmer,"C$65,212",C$45k , C$86k.,"Québec City, Québec",-13%,81.6%,17.8%,"['.NET', 'SQL', 'C# Programming Language', 'ASP.NET Framework', 'Model-view-controller (MVC)', 'JavaScript', 'HTML', 'jQuery', 'Cascading Style Sheets (CSS)', 'VB.Net']"
1180,CANADA,CA,Project_Manager%2C_Information_Technology_(IT),"C$82,227",C$51k , C$112k.,"Calgary, Alberta",+13%,69.2%,30.6%,"['Information Technology Infrastructure Library (ITIL)', 'Strategic Project Management', 'Agile Software Development', 'Microsoft Project', 'Business Analysis', 'Microsoft Office', 'Microsoft Word', 'Project Coordinating', 'Customer Relationship Management (CRM)', 'Microsoft Excel']"
1181,CANADA,CA,Project_Manager%2C_Information_Technology_(IT),"C$82,227",C$51k , C$112k.,"Ottawa, Ontario",+10%,69.2%,30.6%,"['Information Technology Infrastructure Library (ITIL)', 'Strategic Project Management', 'Agile Software Development', 'Microsoft Project', 'Business Analysis', 'Microsoft Office', 'Microsoft Word', 'Project Coordinating', 'Customer Relationship Management (CRM)', 'Microsoft Excel']"
1182,CANADA,CA,Project_Manager%2C_Information_Technology_(IT),"C$82,227",C$51k , C$112k.,"Edmonton, Alberta",+9%,69.2%,30.6%,"['Information Technology Infrastructure Library (ITIL)', 'Strategic Project Management', 'Agile Software Development', 'Microsoft Project', 'Business Analysis', 'Microsoft Office', 'Microsoft Word', 'Project Coordinating', 'Customer Relationship Management (CRM)', 'Microsoft Excel']"
1183,CANADA,CA,Project_Manager%2C_Information_Technology_(IT),"C$82,227",C$51k , C$112k.,"Toronto, Ontario",+4%,69.2%,30.6%,"['Information Technology Infrastructure Library (ITIL)', 'Strategic Project Management', 'Agile Software Development', 'Microsoft Project', 'Business Analysis', 'Microsoft Office', 'Microsoft Word', 'Project Coordinating', 'Customer Relationship Management (CRM)', 'Microsoft Excel']"
1184,CANADA,CA,Project_Manager%2C_Information_Technology_(IT),"C$82,227",C$51k , C$112k.,"Vancouver, British Columbia",-0%,69.2%,30.6%,"['Information Technology Infrastructure Library (ITIL)', 'Strategic Project Management', 'Agile Software Development', 'Microsoft Project', 'Business Analysis', 'Microsoft Office', 'Microsoft Word', 'Project Coordinating', 'Customer Relationship Management (CRM)', 'Microsoft Excel']"
1185,CANADA,CA,Project_Manager%2C_Information_Technology_(IT),"C$82,227",C$51k , C$112k.,"Mississauga, Ontario",-1%,69.2%,30.6%,"['Information Technology Infrastructure Library (ITIL)', 'Strategic Project Management', 'Agile Software Development', 'Microsoft Project', 'Business Analysis', 'Microsoft Office', 'Microsoft Word', 'Project Coordinating', 'Customer Relationship Management (CRM)', 'Microsoft Excel']"
1186,CANADA,CA,Project_Manager%2C_Information_Technology_(IT),"C$82,227",C$51k , C$112k.,"Montréal, Québec",-2%,69.2%,30.6%,"['Information Technology Infrastructure Library (ITIL)', 'Strategic Project Management', 'Agile Software Development', 'Microsoft Project', 'Business Analysis', 'Microsoft Office', 'Microsoft Word', 'Project Coordinating', 'Customer Relationship Management (CRM)', 'Microsoft Excel']"
1187,CANADA,CA,Senior_Project_Manager%2C_IT,"C$100,910",C$81k , C$128k.,"Calgary, Alberta",+21%,67%,32.7%,"['Program Management', 'Team Leadership', 'Budget Management', 'Strategic Project Management', 'Project Management', 'Leadership', 'Agile Software Development', 'People Management', 'Microsoft Project', 'Risk Management / Risk Control']"
1188,CANADA,CA,Senior_Project_Manager%2C_IT,"C$100,910",C$81k , C$128k.,"Ottawa, Ontario",+5%,67%,32.7%,"['Program Management', 'Team Leadership', 'Budget Management', 'Strategic Project Management', 'Project Management', 'Leadership', 'Agile Software Development', 'People Management', 'Microsoft Project', 'Risk Management / Risk Control']"
1189,CANADA,CA,Senior_Project_Manager%2C_IT,"C$100,910",C$81k , C$128k.,"Mississauga, Ontario",+3%,67%,32.7%,"['Program Management', 'Team Leadership', 'Budget Management', 'Strategic Project Management', 'Project Management', 'Leadership', 'Agile Software Development', 'People Management', 'Microsoft Project', 'Risk Management / Risk Control']"
1190,CANADA,CA,Senior_Project_Manager%2C_IT,"C$100,910",C$81k , C$128k.,"Vancouver, British Columbia",+1%,67%,32.7%,"['Program Management', 'Team Leadership', 'Budget Management', 'Strategic Project Management', 'Project Management', 'Leadership', 'Agile Software Development', 'People Management', 'Microsoft Project', 'Risk Management / Risk Control']"
1191,CANADA,CA,Senior_Project_Manager%2C_IT,"C$100,910",C$81k , C$128k.,"Toronto, Ontario",-0%,67%,32.7%,"['Program Management', 'Team Leadership', 'Budget Management', 'Strategic Project Management', 'Project Management', 'Leadership', 'Agile Software Development', 'People Management', 'Microsoft Project', 'Risk Management / Risk Control']"
1192,CANADA,CA,Senior_Project_Manager%2C_IT,"C$100,910",C$81k , C$128k.,"Winnipeg, Manitoba",-5%,67%,32.7%,"['Program Management', 'Team Leadership', 'Budget Management', 'Strategic Project Management', 'Project Management', 'Leadership', 'Agile Software Development', 'People Management', 'Microsoft Project', 'Risk Management / Risk Control']"
1193,CANADA,CA,Senior_Project_Manager%2C_IT,"C$100,910",C$81k , C$128k.,"Montréal, Québec",-6%,67%,32.7%,"['Program Management', 'Team Leadership', 'Budget Management', 'Strategic Project Management', 'Project Management', 'Leadership', 'Agile Software Development', 'People Management', 'Microsoft Project', 'Risk Management / Risk Control']"
1194,CANADA,CA,Java_Developer,"C$68,085",C$49k , C$89k.,"Vancouver, British Columbia",+6%,81.7%,18.3%,"['Eclipse Java IDE', 'Spring', 'Java/J2EE', 'RESTful Web Services', 'Hibernate', 'Oracle', 'SQL', 'JavaScript', 'J2EE', 'MySQL']"
1195,CANADA,CA,Java_Developer,"C$68,085",C$49k , C$89k.,"Ottawa, Ontario",+5%,81.7%,18.3%,"['Eclipse Java IDE', 'Spring', 'Java/J2EE', 'RESTful Web Services', 'Hibernate', 'Oracle', 'SQL', 'JavaScript', 'J2EE', 'MySQL']"
1196,CANADA,CA,Java_Developer,"C$68,085",C$49k , C$89k.,"Toronto, Ontario",+3%,81.7%,18.3%,"['Eclipse Java IDE', 'Spring', 'Java/J2EE', 'RESTful Web Services', 'Hibernate', 'Oracle', 'SQL', 'JavaScript', 'J2EE', 'MySQL']"
1197,CANADA,CA,Java_Developer,"C$68,085",C$49k , C$89k.,"Winnipeg, Manitoba",+1%,81.7%,18.3%,"['Eclipse Java IDE', 'Spring', 'Java/J2EE', 'RESTful Web Services', 'Hibernate', 'Oracle', 'SQL', 'JavaScript', 'J2EE', 'MySQL']"
1198,CANADA,CA,Java_Developer,"C$68,085",C$49k , C$89k.,"Montréal, Québec",-0%,81.7%,18.3%,"['Eclipse Java IDE', 'Spring', 'Java/J2EE', 'RESTful Web Services', 'Hibernate', 'Oracle', 'SQL', 'JavaScript', 'J2EE', 'MySQL']"
1199,CANADA,CA,Java_Developer,"C$68,085",C$49k , C$89k.,"Halifax, Nova Scotia",-9%,81.7%,18.3%,"['Eclipse Java IDE', 'Spring', 'Java/J2EE', 'RESTful Web Services', 'Hibernate', 'Oracle', 'SQL', 'JavaScript', 'J2EE', 'MySQL']"
1200,CANADA,CA,Java_Developer,"C$68,085",C$49k , C$89k.,"London, Ontario",-18%,81.7%,18.3%,"['Eclipse Java IDE', 'Spring', 'Java/J2EE', 'RESTful Web Services', 'Hibernate', 'Oracle', 'SQL', 'JavaScript', 'J2EE', 'MySQL']"
1201,CANADA,CA,Senior_Java_Developer,"C$88,468",C$71k , C$113k.,"Vancouver, British Columbia",+7%,86.8%,13.2%,"['Angular.js', 'Java', 'JavaScript', 'Spring', 'Java/J2EE', 'SQL', 'Oracle', 'C++ Programming Language', 'Eclipse Java IDE', 'C# Programming Language']"
1202,CANADA,CA,Senior_Java_Developer,"C$88,468",C$71k , C$113k.,"Toronto, Ontario",+3%,86.8%,13.2%,"['Angular.js', 'Java', 'JavaScript', 'Spring', 'Java/J2EE', 'SQL', 'Oracle', 'C++ Programming Language', 'Eclipse Java IDE', 'C# Programming Language']"
1203,CANADA,CA,Senior_Java_Developer,"C$88,468",C$71k , C$113k.,"Calgary, Alberta",-3%,86.8%,13.2%,"['Angular.js', 'Java', 'JavaScript', 'Spring', 'Java/J2EE', 'SQL', 'Oracle', 'C++ Programming Language', 'Eclipse Java IDE', 'C# Programming Language']"
1204,CANADA,CA,Senior_Java_Developer,"C$88,468",C$71k , C$113k.,"Ottawa, Ontario",-4%,86.8%,13.2%,"['Angular.js', 'Java', 'JavaScript', 'Spring', 'Java/J2EE', 'SQL', 'Oracle', 'C++ Programming Language', 'Eclipse Java IDE', 'C# Programming Language']"
1205,CANADA,CA,Senior_Java_Developer,"C$88,468",C$71k , C$113k.,"Winnipeg, Manitoba",-4%,86.8%,13.2%,"['Angular.js', 'Java', 'JavaScript', 'Spring', 'Java/J2EE', 'SQL', 'Oracle', 'C++ Programming Language', 'Eclipse Java IDE', 'C# Programming Language']"
1206,CANADA,CA,Senior_Java_Developer,"C$88,468",C$71k , C$113k.,"Montréal, Québec",-5%,86.8%,13.2%,"['Angular.js', 'Java', 'JavaScript', 'Spring', 'Java/J2EE', 'SQL', 'Oracle', 'C++ Programming Language', 'Eclipse Java IDE', 'C# Programming Language']"
1207,CANADA,CA,Senior_Java_Developer,"C$88,468",C$71k , C$113k.,"Québec City, Québec",-18%,86.8%,13.2%,"['Angular.js', 'Java', 'JavaScript', 'Spring', 'Java/J2EE', 'SQL', 'Oracle', 'C++ Programming Language', 'Eclipse Java IDE', 'C# Programming Language']"
1208,CANADA,CA,Senior_Java_Developer,"C$88,468",C$71k , C$113k.,"Vancouver, British Columbia",+7%,86.8%,13.2%,"['Angular.js', 'Java', 'JavaScript', 'Spring', 'Java/J2EE', 'SQL', 'Oracle', 'C++ Programming Language', 'Eclipse Java IDE', 'C# Programming Language']"
1209,CANADA,CA,Senior_Java_Developer,"C$88,468",C$71k , C$113k.,"Toronto, Ontario",+3%,86.8%,13.2%,"['Angular.js', 'Java', 'JavaScript', 'Spring', 'Java/J2EE', 'SQL', 'Oracle', 'C++ Programming Language', 'Eclipse Java IDE', 'C# Programming Language']"
1210,CANADA,CA,Senior_Java_Developer,"C$88,468",C$71k , C$113k.,"Calgary, Alberta",-3%,86.8%,13.2%,"['Angular.js', 'Java', 'JavaScript', 'Spring', 'Java/J2EE', 'SQL', 'Oracle', 'C++ Programming Language', 'Eclipse Java IDE', 'C# Programming Language']"
1211,CANADA,CA,Senior_Java_Developer,"C$88,468",C$71k , C$113k.,"Ottawa, Ontario",-4%,86.8%,13.2%,"['Angular.js', 'Java', 'JavaScript', 'Spring', 'Java/J2EE', 'SQL', 'Oracle', 'C++ Programming Language', 'Eclipse Java IDE', 'C# Programming Language']"
1212,CANADA,CA,Senior_Java_Developer,"C$88,468",C$71k , C$113k.,"Winnipeg, Manitoba",-4%,86.8%,13.2%,"['Angular.js', 'Java', 'JavaScript', 'Spring', 'Java/J2EE', 'SQL', 'Oracle', 'C++ Programming Language', 'Eclipse Java IDE', 'C# Programming Language']"
1213,CANADA,CA,Senior_Java_Developer,"C$88,468",C$71k , C$113k.,"Montréal, Québec",-5%,86.8%,13.2%,"['Angular.js', 'Java', 'JavaScript', 'Spring', 'Java/J2EE', 'SQL', 'Oracle', 'C++ Programming Language', 'Eclipse Java IDE', 'C# Programming Language']"
1214,CANADA,CA,Senior_Java_Developer,"C$88,468",C$71k , C$113k.,"Québec City, Québec",-18%,86.8%,13.2%,"['Angular.js', 'Java', 'JavaScript', 'Spring', 'Java/J2EE', 'SQL', 'Oracle', 'C++ Programming Language', 'Eclipse Java IDE', 'C# Programming Language']"
1215,CANADA,CA,Business_Intelligence_(BI)_Developer,"C$73,723",C$53k , C$91k.,"Calgary, Alberta",+5%,70.5%,29.5%,"['Cognos', 'Data Analysis', 'Data Warehouse', 'Oracle', 'Microsoft SQL Server', 'SQL Server Reporting Services (SSRS)', 'Business Intelligence', 'SQL', 'ETL (Extract, transform, load)', 'Microsoft Power BI']"
1216,CANADA,CA,Business_Intelligence_(BI)_Developer,"C$73,723",C$53k , C$91k.,"Montréal, Québec",+4%,70.5%,29.5%,"['Cognos', 'Data Analysis', 'Data Warehouse', 'Oracle', 'Microsoft SQL Server', 'SQL Server Reporting Services (SSRS)', 'Business Intelligence', 'SQL', 'ETL (Extract, transform, load)', 'Microsoft Power BI']"
1217,CANADA,CA,Business_Intelligence_(BI)_Developer,"C$73,723",C$53k , C$91k.,"Toronto, Ontario",+3%,70.5%,29.5%,"['Cognos', 'Data Analysis', 'Data Warehouse', 'Oracle', 'Microsoft SQL Server', 'SQL Server Reporting Services (SSRS)', 'Business Intelligence', 'SQL', 'ETL (Extract, transform, load)', 'Microsoft Power BI']"
1218,CANADA,CA,Business_Intelligence_(BI)_Developer,"C$73,723",C$53k , C$91k.,"Mississauga, Ontario",+1%,70.5%,29.5%,"['Cognos', 'Data Analysis', 'Data Warehouse', 'Oracle', 'Microsoft SQL Server', 'SQL Server Reporting Services (SSRS)', 'Business Intelligence', 'SQL', 'ETL (Extract, transform, load)', 'Microsoft Power BI']"
1219,CANADA,CA,Business_Intelligence_(BI)_Developer,"C$73,723",C$53k , C$91k.,"Ottawa, Ontario",-2%,70.5%,29.5%,"['Cognos', 'Data Analysis', 'Data Warehouse', 'Oracle', 'Microsoft SQL Server', 'SQL Server Reporting Services (SSRS)', 'Business Intelligence', 'SQL', 'ETL (Extract, transform, load)', 'Microsoft Power BI']"
1220,CANADA,CA,Business_Intelligence_(BI)_Developer,"C$73,723",C$53k , C$91k.,"Vancouver, British Columbia",-10%,70.5%,29.5%,"['Cognos', 'Data Analysis', 'Data Warehouse', 'Oracle', 'Microsoft SQL Server', 'SQL Server Reporting Services (SSRS)', 'Business Intelligence', 'SQL', 'ETL (Extract, transform, load)', 'Microsoft Power BI']"
1221,CANADA,CA,Business_Intelligence_(BI)_Developer,"C$73,723",C$53k , C$91k.,"Québec City, Québec",-15%,70.5%,29.5%,"['Cognos', 'Data Analysis', 'Data Warehouse', 'Oracle', 'Microsoft SQL Server', 'SQL Server Reporting Services (SSRS)', 'Business Intelligence', 'SQL', 'ETL (Extract, transform, load)', 'Microsoft Power BI']"
1222,CANADA,CA,iOS_Developer,"C$69,360",C$49k , C$100k.,"Calgary, Alberta",+13%,87%,13%,"['Objective-C', 'Swift Programming Language', 'iOS', 'iOS SDK', 'Apple Xcode IDE', 'Mobile applications development', 'JavaScript', 'Object Oriented Programming (OOP)', 'Java', 'C++ Programming Language']"
1223,CANADA,CA,iOS_Developer,"C$69,360",C$49k , C$100k.,"Toronto, Ontario",+5%,87%,13%,"['Objective-C', 'Swift Programming Language', 'iOS', 'iOS SDK', 'Apple Xcode IDE', 'Mobile applications development', 'JavaScript', 'Object Oriented Programming (OOP)', 'Java', 'C++ Programming Language']"
1224,CANADA,CA,iOS_Developer,"C$69,360",C$49k , C$100k.,"Kitchener, Ontario",+3%,87%,13%,"['Objective-C', 'Swift Programming Language', 'iOS', 'iOS SDK', 'Apple Xcode IDE', 'Mobile applications development', 'JavaScript', 'Object Oriented Programming (OOP)', 'Java', 'C++ Programming Language']"
1225,CANADA,CA,iOS_Developer,"C$69,360",C$49k , C$100k.,"Montréal, Québec",-3%,87%,13%,"['Objective-C', 'Swift Programming Language', 'iOS', 'iOS SDK', 'Apple Xcode IDE', 'Mobile applications development', 'JavaScript', 'Object Oriented Programming (OOP)', 'Java', 'C++ Programming Language']"
1226,CANADA,CA,iOS_Developer,"C$69,360",C$49k , C$100k.,"Ottawa, Ontario",-10%,87%,13%,"['Objective-C', 'Swift Programming Language', 'iOS', 'iOS SDK', 'Apple Xcode IDE', 'Mobile applications development', 'JavaScript', 'Object Oriented Programming (OOP)', 'Java', 'C++ Programming Language']"
1227,CANADA,CA,iOS_Developer,"C$69,360",C$49k , C$100k.,"Vancouver, British Columbia",-13%,87%,13%,"['Objective-C', 'Swift Programming Language', 'iOS', 'iOS SDK', 'Apple Xcode IDE', 'Mobile applications development', 'JavaScript', 'Object Oriented Programming (OOP)', 'Java', 'C++ Programming Language']"
1228,CANADA,CA,iOS_Developer,"C$69,360",C$49k , C$100k.,"Victoria, British Columbia",-17%,87%,13%,"['Objective-C', 'Swift Programming Language', 'iOS', 'iOS SDK', 'Apple Xcode IDE', 'Mobile applications development', 'JavaScript', 'Object Oriented Programming (OOP)', 'Java', 'C++ Programming Language']"
1229,CANADA,CA,Cyber_Security_Analyst,"C$66,004",C$45k , C$88k.,"Ottawa, Ontario",+26%,76.8%,23.2%,"['Vulnerability Assessment', 'IT Security & Infrastructure', 'Security Policies and Procedures', 'Cyber Security', 'Network Security Management', 'Security Intrusion Detection', 'Security Information and Event Management (SIEM)', 'Security Risk Management', 'Computer Security', 'Risk Management / Risk Control']"
1230,CANADA,CA,Cyber_Security_Analyst,"C$66,004",C$45k , C$88k.,"Mississauga, Ontario",+21%,76.8%,23.2%,"['Vulnerability Assessment', 'IT Security & Infrastructure', 'Security Policies and Procedures', 'Cyber Security', 'Network Security Management', 'Security Intrusion Detection', 'Security Information and Event Management (SIEM)', 'Security Risk Management', 'Computer Security', 'Risk Management / Risk Control']"
1231,CANADA,CA,Cyber_Security_Analyst,"C$66,004",C$45k , C$88k.,"Vancouver, British Columbia",+10%,76.8%,23.2%,"['Vulnerability Assessment', 'IT Security & Infrastructure', 'Security Policies and Procedures', 'Cyber Security', 'Network Security Management', 'Security Intrusion Detection', 'Security Information and Event Management (SIEM)', 'Security Risk Management', 'Computer Security', 'Risk Management / Risk Control']"
1232,CANADA,CA,Cyber_Security_Analyst,"C$66,004",C$45k , C$88k.,"Montréal, Québec",+6%,76.8%,23.2%,"['Vulnerability Assessment', 'IT Security & Infrastructure', 'Security Policies and Procedures', 'Cyber Security', 'Network Security Management', 'Security Intrusion Detection', 'Security Information and Event Management (SIEM)', 'Security Risk Management', 'Computer Security', 'Risk Management / Risk Control']"
1233,CANADA,CA,Cyber_Security_Analyst,"C$66,004",C$45k , C$88k.,"Calgary, Alberta",+6%,76.8%,23.2%,"['Vulnerability Assessment', 'IT Security & Infrastructure', 'Security Policies and Procedures', 'Cyber Security', 'Network Security Management', 'Security Intrusion Detection', 'Security Information and Event Management (SIEM)', 'Security Risk Management', 'Computer Security', 'Risk Management / Risk Control']"
1234,CANADA,CA,Cyber_Security_Analyst,"C$66,004",C$45k , C$88k.,"Toronto, Ontario",-6%,76.8%,23.2%,"['Vulnerability Assessment', 'IT Security & Infrastructure', 'Security Policies and Procedures', 'Cyber Security', 'Network Security Management', 'Security Intrusion Detection', 'Security Information and Event Management (SIEM)', 'Security Risk Management', 'Computer Security', 'Risk Management / Risk Control']"
1235,CANADA,CA,Cyber_Security_Analyst,"C$66,004",C$45k , C$88k.,"Halifax, Nova Scotia",-30%,76.8%,23.2%,"['Vulnerability Assessment', 'IT Security & Infrastructure', 'Security Policies and Procedures', 'Cyber Security', 'Network Security Management', 'Security Intrusion Detection', 'Security Information and Event Management (SIEM)', 'Security Risk Management', 'Computer Security', 'Risk Management / Risk Control']"
