,Country,Country code,Job,Avg. salary,Min. salary,Max. salary,Cities,Variation,Male percent,Female percent,Skills in demand,convert
38,INDIA,IN,High_School_Teacher,303063,₹119k , ₹665k.,"Bangalore, Karnataka",-0%,41.8%,57.8%,"['Leadership', 'Team Leadership', 'Curriculum Planning', 'Oral / Verbal Communication', 'English Language', 'Mathematica', 'Microsoft Office', 'Counseling', 'Hindi Language', 'Material Science']",0.014
39,INDIA,IN,High_School_Teacher,303063,₹119k , ₹665k.,"Pune, Maharashtra",-1%,41.8%,57.8%,"['Leadership', 'Team Leadership', 'Curriculum Planning', 'Oral / Verbal Communication', 'English Language', 'Mathematica', 'Microsoft Office', 'Counseling', 'Hindi Language', 'Material Science']",0.014
40,INDIA,IN,High_School_Teacher,303063,₹119k , ₹665k.,"Chennai, Tamil Nadu",-2%,41.8%,57.8%,"['Leadership', 'Team Leadership', 'Curriculum Planning', 'Oral / Verbal Communication', 'English Language', 'Mathematica', 'Microsoft Office', 'Counseling', 'Hindi Language', 'Material Science']",0.014
41,INDIA,IN,High_School_Teacher,303063,₹119k , ₹665k.,"Hyderabad, Andhra Pradesh",-14%,41.8%,57.8%,"['Leadership', 'Team Leadership', 'Curriculum Planning', 'Oral / Verbal Communication', 'English Language', 'Mathematica', 'Microsoft Office', 'Counseling', 'Hindi Language', 'Material Science']",0.014
42,INDIA,IN,Accountant,249284,₹123k , ₹507k.,"Bangalore, Karnataka",+19%,79.7%,20.2%,"['Account Management', 'Tax Compliance', 'Accounts Payable', 'Financial Reporting', 'Microsoft Office', 'Accounts Receivable', 'Tax Preparation', 'Enterprise Resource Planning (ERP)', 'Bookkeeping', 'Microsoft Excel']",0.014
43,INDIA,IN,Accountant,249284,₹123k , ₹507k.,"Chennai, Tamil Nadu",+15%,79.7%,20.2%,"['Account Management', 'Tax Compliance', 'Accounts Payable', 'Financial Reporting', 'Microsoft Office', 'Accounts Receivable', 'Tax Preparation', 'Enterprise Resource Planning (ERP)', 'Bookkeeping', 'Microsoft Excel']",0.014
44,INDIA,IN,Accountant,249284,₹123k , ₹507k.,"Mumbai, Maharashtra",+2%,79.7%,20.2%,"['Account Management', 'Tax Compliance', 'Accounts Payable', 'Financial Reporting', 'Microsoft Office', 'Accounts Receivable', 'Tax Preparation', 'Enterprise Resource Planning (ERP)', 'Bookkeeping', 'Microsoft Excel']",0.014
45,INDIA,IN,Accountant,249284,₹123k , ₹507k.,"New Delhi, Delhi",+2%,79.7%,20.2%,"['Account Management', 'Tax Compliance', 'Accounts Payable', 'Financial Reporting', 'Microsoft Office', 'Accounts Receivable', 'Tax Preparation', 'Enterprise Resource Planning (ERP)', 'Bookkeeping', 'Microsoft Excel']",0.014
46,INDIA,IN,Accountant,249284,₹123k , ₹507k.,"Delhi, Delhi",+1%,79.7%,20.2%,"['Account Management', 'Tax Compliance', 'Accounts Payable', 'Financial Reporting', 'Microsoft Office', 'Accounts Receivable', 'Tax Preparation', 'Enterprise Resource Planning (ERP)', 'Bookkeeping', 'Microsoft Excel']",0.014
47,INDIA,IN,Accountant,249284,₹123k , ₹507k.,"Pune, Maharashtra",-2%,79.7%,20.2%,"['Account Management', 'Tax Compliance', 'Accounts Payable', 'Financial Reporting', 'Microsoft Office', 'Accounts Receivable', 'Tax Preparation', 'Enterprise Resource Planning (ERP)', 'Bookkeeping', 'Microsoft Excel']",0.014
48,INDIA,IN,Accountant,249284,₹123k , ₹507k.,"Kolkata, West Bengal",-8%,79.7%,20.2%,"['Account Management', 'Tax Compliance', 'Accounts Payable', 'Financial Reporting', 'Microsoft Office', 'Accounts Receivable', 'Tax Preparation', 'Enterprise Resource Planning (ERP)', 'Bookkeeping', 'Microsoft Excel']",0.014
49,INDIA,IN,Finance_Manager,993805,₹352k , ₹2m.,"Bangalore, Karnataka",+24%,79.8%,20.1%,"['Financial Modeling', 'Forecasting', 'Budgeting', 'Tax Compliance', 'Financial Reporting', 'Financial Analysis', 'Accounting', 'Account Management', 'Microsoft Excel', 'Microsoft Office']",0.014
50,INDIA,IN,Finance_Manager,993805,₹352k , ₹2m.,"Chennai, Tamil Nadu",+10%,79.8%,20.1%,"['Financial Modeling', 'Forecasting', 'Budgeting', 'Tax Compliance', 'Financial Reporting', 'Financial Analysis', 'Accounting', 'Account Management', 'Microsoft Excel', 'Microsoft Office']",0.014
51,INDIA,IN,Finance_Manager,993805,₹352k , ₹2m.,"Mumbai, Maharashtra",+8%,79.8%,20.1%,"['Financial Modeling', 'Forecasting', 'Budgeting', 'Tax Compliance', 'Financial Reporting', 'Financial Analysis', 'Accounting', 'Account Management', 'Microsoft Excel', 'Microsoft Office']",0.014
52,INDIA,IN,Finance_Manager,993805,₹352k , ₹2m.,"Pune, Maharashtra",+2%,79.8%,20.1%,"['Financial Modeling', 'Forecasting', 'Budgeting', 'Tax Compliance', 'Financial Reporting', 'Financial Analysis', 'Accounting', 'Account Management', 'Microsoft Excel', 'Microsoft Office']",0.014
53,INDIA,IN,Finance_Manager,993805,₹352k , ₹2m.,"New Delhi, Delhi",-0%,79.8%,20.1%,"['Financial Modeling', 'Forecasting', 'Budgeting', 'Tax Compliance', 'Financial Reporting', 'Financial Analysis', 'Accounting', 'Account Management', 'Microsoft Excel', 'Microsoft Office']",0.014
54,INDIA,IN,Finance_Manager,993805,₹352k , ₹2m.,"Hyderabad, Andhra Pradesh",-0%,79.8%,20.1%,"['Financial Modeling', 'Forecasting', 'Budgeting', 'Tax Compliance', 'Financial Reporting', 'Financial Analysis', 'Accounting', 'Account Management', 'Microsoft Excel', 'Microsoft Office']",0.014
55,INDIA,IN,Finance_Manager,993805,₹352k , ₹2m.,"Delhi, Delhi",-4%,79.8%,20.1%,"['Financial Modeling', 'Forecasting', 'Budgeting', 'Tax Compliance', 'Financial Reporting', 'Financial Analysis', 'Accounting', 'Account Management', 'Microsoft Excel', 'Microsoft Office']",0.014
56,INDIA,IN,Chartered_Accountant,788523,₹412k , ₹2m.,"Bangalore, Karnataka",+17%,72.7%,27.3%,"['Budget Management', 'Evaluation and Management Auditing', 'Financial Analysis', 'Financial Advisor', 'Financial Reporting', 'Tax Consulting', 'Account Management', 'Internal Audit', 'Tax Compliance', 'Auditing']",0.014
57,INDIA,IN,Chartered_Accountant,788523,₹412k , ₹2m.,"Chennai, Tamil Nadu",+13%,72.7%,27.3%,"['Budget Management', 'Evaluation and Management Auditing', 'Financial Analysis', 'Financial Advisor', 'Financial Reporting', 'Tax Consulting', 'Account Management', 'Internal Audit', 'Tax Compliance', 'Auditing']",0.014
58,INDIA,IN,Chartered_Accountant,788523,₹412k , ₹2m.,"Hyderabad, Andhra Pradesh",+12%,72.7%,27.3%,"['Budget Management', 'Evaluation and Management Auditing', 'Financial Analysis', 'Financial Advisor', 'Financial Reporting', 'Tax Consulting', 'Account Management', 'Internal Audit', 'Tax Compliance', 'Auditing']",0.014
59,INDIA,IN,Chartered_Accountant,788523,₹412k , ₹2m.,"New Delhi, Delhi",+9%,72.7%,27.3%,"['Budget Management', 'Evaluation and Management Auditing', 'Financial Analysis', 'Financial Advisor', 'Financial Reporting', 'Tax Consulting', 'Account Management', 'Internal Audit', 'Tax Compliance', 'Auditing']",0.014
60,INDIA,IN,Chartered_Accountant,788523,₹412k , ₹2m.,"Mumbai, Maharashtra",+4%,72.7%,27.3%,"['Budget Management', 'Evaluation and Management Auditing', 'Financial Analysis', 'Financial Advisor', 'Financial Reporting', 'Tax Consulting', 'Account Management', 'Internal Audit', 'Tax Compliance', 'Auditing']",0.014
61,INDIA,IN,Chartered_Accountant,788523,₹412k , ₹2m.,"Pune, Maharashtra",-6%,72.7%,27.3%,"['Budget Management', 'Evaluation and Management Auditing', 'Financial Analysis', 'Financial Advisor', 'Financial Reporting', 'Tax Consulting', 'Account Management', 'Internal Audit', 'Tax Compliance', 'Auditing']",0.014
62,INDIA,IN,Chartered_Accountant,788523,₹412k , ₹2m.,"Ahmedabad, Gujarat",-14%,72.7%,27.3%,"['Budget Management', 'Evaluation and Management Auditing', 'Financial Analysis', 'Financial Advisor', 'Financial Reporting', 'Tax Consulting', 'Account Management', 'Internal Audit', 'Tax Compliance', 'Auditing']",0.014
63,INDIA,IN,Financial_Analyst,410835,₹219k , ₹999k.,"Gurgaon, Haryana",+11%,70.6%,29.3%,"['Forecasting', 'Financial Modeling', 'Financial Reporting', 'Data Analysis', 'Financial Analysis', 'Research Analysis', 'Accounts Payable', 'Microsoft Office', 'Accounting', 'Microsoft Excel']",0.014
64,INDIA,IN,Financial_Analyst,410835,₹219k , ₹999k.,"Mumbai, Maharashtra",+9%,70.6%,29.3%,"['Forecasting', 'Financial Modeling', 'Financial Reporting', 'Data Analysis', 'Financial Analysis', 'Research Analysis', 'Accounts Payable', 'Microsoft Office', 'Accounting', 'Microsoft Excel']",0.014
65,INDIA,IN,Financial_Analyst,410835,₹219k , ₹999k.,"New Delhi, Delhi",+9%,70.6%,29.3%,"['Forecasting', 'Financial Modeling', 'Financial Reporting', 'Data Analysis', 'Financial Analysis', 'Research Analysis', 'Accounts Payable', 'Microsoft Office', 'Accounting', 'Microsoft Excel']",0.014
66,INDIA,IN,Financial_Analyst,410835,₹219k , ₹999k.,"Chennai, Tamil Nadu",+1%,70.6%,29.3%,"['Forecasting', 'Financial Modeling', 'Financial Reporting', 'Data Analysis', 'Financial Analysis', 'Research Analysis', 'Accounts Payable', 'Microsoft Office', 'Accounting', 'Microsoft Excel']",0.014
67,INDIA,IN,Financial_Analyst,410835,₹219k , ₹999k.,"Bangalore, Karnataka",-0%,70.6%,29.3%,"['Forecasting', 'Financial Modeling', 'Financial Reporting', 'Data Analysis', 'Financial Analysis', 'Research Analysis', 'Accounts Payable', 'Microsoft Office', 'Accounting', 'Microsoft Excel']",0.014
68,INDIA,IN,Financial_Analyst,410835,₹219k , ₹999k.,"Hyderabad, Andhra Pradesh",-4%,70.6%,29.3%,"['Forecasting', 'Financial Modeling', 'Financial Reporting', 'Data Analysis', 'Financial Analysis', 'Research Analysis', 'Accounts Payable', 'Microsoft Office', 'Accounting', 'Microsoft Excel']",0.014
69,INDIA,IN,Financial_Analyst,410835,₹219k , ₹999k.,"Pune, Maharashtra",-14%,70.6%,29.3%,"['Forecasting', 'Financial Modeling', 'Financial Reporting', 'Data Analysis', 'Financial Analysis', 'Research Analysis', 'Accounts Payable', 'Microsoft Office', 'Accounting', 'Microsoft Excel']",0.014
70,INDIA,IN,Design_Architect,361159,₹159k , ₹1m.,"Bangalore, Karnataka",+36%,51.3%,48.5%,"['Adobe InDesign', 'Microsoft Word', 'Graphic Design', 'Microsoft Office', 'Design', 'Autodesk 3ds Max', 'Autodesk AutoCAD', 'Adobe Photoshop', '3D Rendering', 'SketchUp']",0.014
71,INDIA,IN,Design_Architect,361159,₹159k , ₹1m.,"Pune, Maharashtra",+15%,51.3%,48.5%,"['Adobe InDesign', 'Microsoft Word', 'Graphic Design', 'Microsoft Office', 'Design', 'Autodesk 3ds Max', 'Autodesk AutoCAD', 'Adobe Photoshop', '3D Rendering', 'SketchUp']",0.014
72,INDIA,IN,Design_Architect,361159,₹159k , ₹1m.,"Delhi, Delhi",+15%,51.3%,48.5%,"['Adobe InDesign', 'Microsoft Word', 'Graphic Design', 'Microsoft Office', 'Design', 'Autodesk 3ds Max', 'Autodesk AutoCAD', 'Adobe Photoshop', '3D Rendering', 'SketchUp']",0.014
73,INDIA,IN,Design_Architect,361159,₹159k , ₹1m.,"New Delhi, Delhi",+10%,51.3%,48.5%,"['Adobe InDesign', 'Microsoft Word', 'Graphic Design', 'Microsoft Office', 'Design', 'Autodesk 3ds Max', 'Autodesk AutoCAD', 'Adobe Photoshop', '3D Rendering', 'SketchUp']",0.014
74,INDIA,IN,Design_Architect,361159,₹159k , ₹1m.,"Mumbai, Maharashtra",+1%,51.3%,48.5%,"['Adobe InDesign', 'Microsoft Word', 'Graphic Design', 'Microsoft Office', 'Design', 'Autodesk 3ds Max', 'Autodesk AutoCAD', 'Adobe Photoshop', '3D Rendering', 'SketchUp']",0.014
75,INDIA,IN,Design_Architect,361159,₹159k , ₹1m.,"Hyderabad, Andhra Pradesh",-14%,51.3%,48.5%,"['Adobe InDesign', 'Microsoft Word', 'Graphic Design', 'Microsoft Office', 'Design', 'Autodesk 3ds Max', 'Autodesk AutoCAD', 'Adobe Photoshop', '3D Rendering', 'SketchUp']",0.014
76,INDIA,IN,Design_Architect,361159,₹159k , ₹1m.,"Chennai, Tamil Nadu",-17%,51.3%,48.5%,"['Adobe InDesign', 'Microsoft Word', 'Graphic Design', 'Microsoft Office', 'Design', 'Autodesk 3ds Max', 'Autodesk AutoCAD', 'Adobe Photoshop', '3D Rendering', 'SketchUp']",0.014
77,INDIA,IN,Environmental_Engineer,446005,₹178k , ₹982k.,"Bangalore, Karnataka",+32%,81%,19%,"['Data Analysis', 'Project Management', 'Environmental Consulting', 'Microsoft Excel', 'Environmental Compliance', 'Engineering Design', 'Microsoft Office', 'Regulatory Compliance']",0.014
78,INDIA,IN,Environmental_Engineer,446005,₹178k , ₹982k.,"Pune, Maharashtra",+30%,81%,19%,"['Data Analysis', 'Project Management', 'Environmental Consulting', 'Microsoft Excel', 'Environmental Compliance', 'Engineering Design', 'Microsoft Office', 'Regulatory Compliance']",0.014
79,INDIA,IN,Environmental_Engineer,446005,₹178k , ₹982k.,"New Delhi, Delhi",+17%,81%,19%,"['Data Analysis', 'Project Management', 'Environmental Consulting', 'Microsoft Excel', 'Environmental Compliance', 'Engineering Design', 'Microsoft Office', 'Regulatory Compliance']",0.014
80,INDIA,IN,Environmental_Engineer,446005,₹178k , ₹982k.,"Mumbai, Maharashtra",+3%,81%,19%,"['Data Analysis', 'Project Management', 'Environmental Consulting', 'Microsoft Excel', 'Environmental Compliance', 'Engineering Design', 'Microsoft Office', 'Regulatory Compliance']",0.014
81,INDIA,IN,Environmental_Engineer,446005,₹178k , ₹982k.,"Ahmedabad, Gujarat",-19%,81%,19%,"['Data Analysis', 'Project Management', 'Environmental Consulting', 'Microsoft Excel', 'Environmental Compliance', 'Engineering Design', 'Microsoft Office', 'Regulatory Compliance']",0.014
82,INDIA,IN,Environmental_Engineer,446005,₹178k , ₹982k.,"Delhi, Delhi",-28%,81%,19%,"['Data Analysis', 'Project Management', 'Environmental Consulting', 'Microsoft Excel', 'Environmental Compliance', 'Engineering Design', 'Microsoft Office', 'Regulatory Compliance']",0.014
83,INDIA,IN,Environmental_Engineer,446005,₹178k , ₹982k.,"Chennai, Tamil Nadu",-40%,81%,19%,"['Data Analysis', 'Project Management', 'Environmental Consulting', 'Microsoft Excel', 'Environmental Compliance', 'Engineering Design', 'Microsoft Office', 'Regulatory Compliance']",0.014
84,INDIA,IN,Professor%2C_Postsecondary_%2F_Higher_Education,1007464,₹242k , ₹3m.,"New Delhi, Delhi",+143%,63%,37%,"['Research Analysis', 'Clinical Research', 'Curriculum Planning', 'Administration', 'Course Design', 'Writing Procedures & Documentation', 'Oral / Verbal Communication']",0.014
85,INDIA,IN,Professor%2C_Postsecondary_%2F_Higher_Education,1007464,₹242k , ₹3m.,"Chennai, Tamil Nadu",+67%,63%,37%,"['Research Analysis', 'Clinical Research', 'Curriculum Planning', 'Administration', 'Course Design', 'Writing Procedures & Documentation', 'Oral / Verbal Communication']",0.014
86,INDIA,IN,Professor%2C_Postsecondary_%2F_Higher_Education,1007464,₹242k , ₹3m.,"Pune, Maharashtra",+39%,63%,37%,"['Research Analysis', 'Clinical Research', 'Curriculum Planning', 'Administration', 'Course Design', 'Writing Procedures & Documentation', 'Oral / Verbal Communication']",0.014
87,INDIA,IN,Professor%2C_Postsecondary_%2F_Higher_Education,1007464,₹242k , ₹3m.,"Hyderabad, Andhra Pradesh",-1%,63%,37%,"['Research Analysis', 'Clinical Research', 'Curriculum Planning', 'Administration', 'Course Design', 'Writing Procedures & Documentation', 'Oral / Verbal Communication']",0.014
88,INDIA,IN,Professor%2C_Postsecondary_%2F_Higher_Education,1007464,₹242k , ₹3m.,"Bangalore, Karnataka",-2%,63%,37%,"['Research Analysis', 'Clinical Research', 'Curriculum Planning', 'Administration', 'Course Design', 'Writing Procedures & Documentation', 'Oral / Verbal Communication']",0.014
89,INDIA,IN,Professor%2C_Postsecondary_%2F_Higher_Education,1007464,₹242k , ₹3m.,"Mumbai, Maharashtra",-40%,63%,37%,"['Research Analysis', 'Clinical Research', 'Curriculum Planning', 'Administration', 'Course Design', 'Writing Procedures & Documentation', 'Oral / Verbal Communication']",0.014
90,INDIA,IN,Professor%2C_Postsecondary_%2F_Higher_Education,1007464,₹242k , ₹3m.,"Coimbatore, Tamil Nadu",-47%,63%,37%,"['Research Analysis', 'Clinical Research', 'Curriculum Planning', 'Administration', 'Course Design', 'Writing Procedures & Documentation', 'Oral / Verbal Communication']",0.014
91,INDIA,IN,Associate_Professor%2C_Postsecondary_%2F_Higher_Education,818939,₹238k , ₹2m.,"New Delhi, Delhi",+46%,68.4%,31.6%,"['People Management', 'Public Speaking', 'Curriculum Planning', 'Online Education', 'Course Design', 'Grant Writing', 'Research Analysis', 'Technical Writing', 'Administration']",0.014
92,INDIA,IN,Associate_Professor%2C_Postsecondary_%2F_Higher_Education,818939,₹238k , ₹2m.,"Chennai, Tamil Nadu",+22%,68.4%,31.6%,"['People Management', 'Public Speaking', 'Curriculum Planning', 'Online Education', 'Course Design', 'Grant Writing', 'Research Analysis', 'Technical Writing', 'Administration']",0.014
93,INDIA,IN,Associate_Professor%2C_Postsecondary_%2F_Higher_Education,818939,₹238k , ₹2m.,"Pune, Maharashtra",+7%,68.4%,31.6%,"['People Management', 'Public Speaking', 'Curriculum Planning', 'Online Education', 'Course Design', 'Grant Writing', 'Research Analysis', 'Technical Writing', 'Administration']",0.014
94,INDIA,IN,Associate_Professor%2C_Postsecondary_%2F_Higher_Education,818939,₹238k , ₹2m.,"Mumbai, Maharashtra",-1%,68.4%,31.6%,"['People Management', 'Public Speaking', 'Curriculum Planning', 'Online Education', 'Course Design', 'Grant Writing', 'Research Analysis', 'Technical Writing', 'Administration']",0.014
95,INDIA,IN,Associate_Professor%2C_Postsecondary_%2F_Higher_Education,818939,₹238k , ₹2m.,"Bangalore, Karnataka",-24%,68.4%,31.6%,"['People Management', 'Public Speaking', 'Curriculum Planning', 'Online Education', 'Course Design', 'Grant Writing', 'Research Analysis', 'Technical Writing', 'Administration']",0.014
96,INDIA,IN,Associate_Professor%2C_Postsecondary_%2F_Higher_Education,818939,₹238k , ₹2m.,"Coimbatore, Tamil Nadu",-29%,68.4%,31.6%,"['People Management', 'Public Speaking', 'Curriculum Planning', 'Online Education', 'Course Design', 'Grant Writing', 'Research Analysis', 'Technical Writing', 'Administration']",0.014
97,INDIA,IN,Associate_Professor%2C_Postsecondary_%2F_Higher_Education,818939,₹238k , ₹2m.,"Hyderabad, Andhra Pradesh",-56%,68.4%,31.6%,"['People Management', 'Public Speaking', 'Curriculum Planning', 'Online Education', 'Course Design', 'Grant Writing', 'Research Analysis', 'Technical Writing', 'Administration']",0.014
98,INDIA,IN,General_Manager,2009059,₹510k , ₹5m.,"Bangalore, Karnataka",+86%,91.3%,8.7%,"['Budget Management', 'Leadership', 'Operations Management', 'People Management', 'Team Leadership', 'Business Development', 'Customer Service', 'Sales Management', 'Project Management']",0.014
99,INDIA,IN,General_Manager,2009059,₹510k , ₹5m.,"Chennai, Tamil Nadu",+52%,91.3%,8.7%,"['Budget Management', 'Leadership', 'Operations Management', 'People Management', 'Team Leadership', 'Business Development', 'Customer Service', 'Sales Management', 'Project Management']",0.014
100,INDIA,IN,General_Manager,2009059,₹510k , ₹5m.,"Pune, Maharashtra",+32%,91.3%,8.7%,"['Budget Management', 'Leadership', 'Operations Management', 'People Management', 'Team Leadership', 'Business Development', 'Customer Service', 'Sales Management', 'Project Management']",0.014
101,INDIA,IN,General_Manager,2009059,₹510k , ₹5m.,"Mumbai, Maharashtra",+24%,91.3%,8.7%,"['Budget Management', 'Leadership', 'Operations Management', 'People Management', 'Team Leadership', 'Business Development', 'Customer Service', 'Sales Management', 'Project Management']",0.014
102,INDIA,IN,General_Manager,2009059,₹510k , ₹5m.,"New Delhi, Delhi",-0%,91.3%,8.7%,"['Budget Management', 'Leadership', 'Operations Management', 'People Management', 'Team Leadership', 'Business Development', 'Customer Service', 'Sales Management', 'Project Management']",0.014
103,INDIA,IN,General_Manager,2009059,₹510k , ₹5m.,"Hyderabad, Andhra Pradesh",-10%,91.3%,8.7%,"['Budget Management', 'Leadership', 'Operations Management', 'People Management', 'Team Leadership', 'Business Development', 'Customer Service', 'Sales Management', 'Project Management']",0.014
104,INDIA,IN,General_Manager,2009059,₹510k , ₹5m.,"Kolkata, West Bengal",-62%,91.3%,8.7%,"['Budget Management', 'Leadership', 'Operations Management', 'People Management', 'Team Leadership', 'Business Development', 'Customer Service', 'Sales Management', 'Project Management']",0.014
105,INDIA,IN,Deputy_General_Manager,2008160,₹593k , ₹3m.,"New Delhi, Delhi",+16%,88.3%,11.3%,"['Engineering Design', 'People Management', 'Project Management', 'Strategic Planning', 'Financial Analysis', 'Marketing Management', 'Operations Management', 'Accounting', 'Business Development', 'Microsoft Excel']",0.014
106,INDIA,IN,Deputy_General_Manager,2008160,₹593k , ₹3m.,"Bangalore, Karnataka",+9%,88.3%,11.3%,"['Engineering Design', 'People Management', 'Project Management', 'Strategic Planning', 'Financial Analysis', 'Marketing Management', 'Operations Management', 'Accounting', 'Business Development', 'Microsoft Excel']",0.014
107,INDIA,IN,Deputy_General_Manager,2008160,₹593k , ₹3m.,"Mumbai, Maharashtra",+7%,88.3%,11.3%,"['Engineering Design', 'People Management', 'Project Management', 'Strategic Planning', 'Financial Analysis', 'Marketing Management', 'Operations Management', 'Accounting', 'Business Development', 'Microsoft Excel']",0.014
108,INDIA,IN,Deputy_General_Manager,2008160,₹593k , ₹3m.,"Chennai, Tamil Nadu",+6%,88.3%,11.3%,"['Engineering Design', 'People Management', 'Project Management', 'Strategic Planning', 'Financial Analysis', 'Marketing Management', 'Operations Management', 'Accounting', 'Business Development', 'Microsoft Excel']",0.014
109,INDIA,IN,Deputy_General_Manager,2008160,₹593k , ₹3m.,"Pune, Maharashtra",+5%,88.3%,11.3%,"['Engineering Design', 'People Management', 'Project Management', 'Strategic Planning', 'Financial Analysis', 'Marketing Management', 'Operations Management', 'Accounting', 'Business Development', 'Microsoft Excel']",0.014
110,INDIA,IN,Deputy_General_Manager,2008160,₹593k , ₹3m.,"Gurgaon, Haryana",+1%,88.3%,11.3%,"['Engineering Design', 'People Management', 'Project Management', 'Strategic Planning', 'Financial Analysis', 'Marketing Management', 'Operations Management', 'Accounting', 'Business Development', 'Microsoft Excel']",0.014
111,INDIA,IN,Deputy_General_Manager,2008160,₹593k , ₹3m.,"Hyderabad, Andhra Pradesh",-9%,88.3%,11.3%,"['Engineering Design', 'People Management', 'Project Management', 'Strategic Planning', 'Financial Analysis', 'Marketing Management', 'Operations Management', 'Accounting', 'Business Development', 'Microsoft Excel']",0.014
112,INDIA,IN,Network_Engineer,326185,₹159k , ₹807k.,"Bangalore, Karnataka",+23%,92.7%,7.3%,"['Network Security Management', 'Switches & Firewall Installation and Administration', 'Cisco Networking', 'Telecommunications', 'Network Management / Administration', 'Switching and Routing', 'IP Network', 'TCP/IP', 'Network Support', 'Microsoft Office']",0.014
113,INDIA,IN,Network_Engineer,326185,₹159k , ₹807k.,"Gurgaon, Haryana",+21%,92.7%,7.3%,"['Network Security Management', 'Switches & Firewall Installation and Administration', 'Cisco Networking', 'Telecommunications', 'Network Management / Administration', 'Switching and Routing', 'IP Network', 'TCP/IP', 'Network Support', 'Microsoft Office']",0.014
114,INDIA,IN,Network_Engineer,326185,₹159k , ₹807k.,"Chennai, Tamil Nadu",+8%,92.7%,7.3%,"['Network Security Management', 'Switches & Firewall Installation and Administration', 'Cisco Networking', 'Telecommunications', 'Network Management / Administration', 'Switching and Routing', 'IP Network', 'TCP/IP', 'Network Support', 'Microsoft Office']",0.014
115,INDIA,IN,Network_Engineer,326185,₹159k , ₹807k.,"Pune, Maharashtra",+4%,92.7%,7.3%,"['Network Security Management', 'Switches & Firewall Installation and Administration', 'Cisco Networking', 'Telecommunications', 'Network Management / Administration', 'Switching and Routing', 'IP Network', 'TCP/IP', 'Network Support', 'Microsoft Office']",0.014
116,INDIA,IN,Network_Engineer,326185,₹159k , ₹807k.,"Mumbai, Maharashtra",-4%,92.7%,7.3%,"['Network Security Management', 'Switches & Firewall Installation and Administration', 'Cisco Networking', 'Telecommunications', 'Network Management / Administration', 'Switching and Routing', 'IP Network', 'TCP/IP', 'Network Support', 'Microsoft Office']",0.014
117,INDIA,IN,Network_Engineer,326185,₹159k , ₹807k.,"Hyderabad, Andhra Pradesh",-9%,92.7%,7.3%,"['Network Security Management', 'Switches & Firewall Installation and Administration', 'Cisco Networking', 'Telecommunications', 'Network Management / Administration', 'Switching and Routing', 'IP Network', 'TCP/IP', 'Network Support', 'Microsoft Office']",0.014
118,INDIA,IN,Network_Engineer,326185,₹159k , ₹807k.,"New Delhi, Delhi",-11%,92.7%,7.3%,"['Network Security Management', 'Switches & Firewall Installation and Administration', 'Cisco Networking', 'Telecommunications', 'Network Management / Administration', 'Switching and Routing', 'IP Network', 'TCP/IP', 'Network Support', 'Microsoft Office']",0.014
119,INDIA,IN,Database_Administrator_(DBA),495291,₹241k , ₹1m.,"Bangalore, Karnataka",+24%,89.1%,10.9%,"['Oracle', 'Database Administration', 'Oracle 11g', 'IBM DB2', 'Linux', 'Microsoft SQL Server', 'MySQL', 'SQL', 'Windows Operating System General Use', 'Microsoft Office']",0.014
120,INDIA,IN,Database_Administrator_(DBA),495291,₹241k , ₹1m.,"Hyderabad, Andhra Pradesh",+2%,89.1%,10.9%,"['Oracle', 'Database Administration', 'Oracle 11g', 'IBM DB2', 'Linux', 'Microsoft SQL Server', 'MySQL', 'SQL', 'Windows Operating System General Use', 'Microsoft Office']",0.014
121,INDIA,IN,Database_Administrator_(DBA),495291,₹241k , ₹1m.,"Pune, Maharashtra",+2%,89.1%,10.9%,"['Oracle', 'Database Administration', 'Oracle 11g', 'IBM DB2', 'Linux', 'Microsoft SQL Server', 'MySQL', 'SQL', 'Windows Operating System General Use', 'Microsoft Office']",0.014
122,INDIA,IN,Database_Administrator_(DBA),495291,₹241k , ₹1m.,"Chennai, Tamil Nadu",-0%,89.1%,10.9%,"['Oracle', 'Database Administration', 'Oracle 11g', 'IBM DB2', 'Linux', 'Microsoft SQL Server', 'MySQL', 'SQL', 'Windows Operating System General Use', 'Microsoft Office']",0.014
123,INDIA,IN,Database_Administrator_(DBA),495291,₹241k , ₹1m.,"New Delhi, Delhi",-8%,89.1%,10.9%,"['Oracle', 'Database Administration', 'Oracle 11g', 'IBM DB2', 'Linux', 'Microsoft SQL Server', 'MySQL', 'SQL', 'Windows Operating System General Use', 'Microsoft Office']",0.014
124,INDIA,IN,Database_Administrator_(DBA),495291,₹241k , ₹1m.,"Kolkata, West Bengal",-12%,89.1%,10.9%,"['Oracle', 'Database Administration', 'Oracle 11g', 'IBM DB2', 'Linux', 'Microsoft SQL Server', 'MySQL', 'SQL', 'Windows Operating System General Use', 'Microsoft Office']",0.014
125,INDIA,IN,Database_Administrator_(DBA),495291,₹241k , ₹1m.,"Mumbai, Maharashtra",-14%,89.1%,10.9%,"['Oracle', 'Database Administration', 'Oracle 11g', 'IBM DB2', 'Linux', 'Microsoft SQL Server', 'MySQL', 'SQL', 'Windows Operating System General Use', 'Microsoft Office']",0.014
