,Country,Country code,Job,Currency Notation,Avg. salary,Min. salary,Max. salary,Cities,Variation,Male percent,Female percent,Skills in demand,convert,Avg. salary (USD),Max. salary (USD),Min. salary (USD),Cost of living pm
1333,NETHERLANDS,NL,Chartered Accountant,€,51923.0,47000.0,92000.0,NETHERLANDS,,100.0,,[],1.18,61269.14,108560.0,55460.0,0.0
1334,NETHERLANDS,NL,Financial Analyst,€,43263.0,31000.0,61000.0,NETHERLANDS,,54.4,45.6,"['Accounting', 'Forecasting', 'Financial Analysis', 'Financial Reporting', 'Data Analysis', 'Microsoft Excel', 'Financial Modeling']",1.18,51050.34,71980.0,36580.0,0.0
1335,NETHERLANDS,NL,Design Architect,€,33805.0,22000.0,61000.0,NETHERLANDS,,41.4,58.6,"['Microsoft Office', 'Adobe InDesign', 'Rhino 3D Modeling Software', 'Autodesk Revit Architecture', 'Autodesk 3ds Max', 'Autodesk AutoCAD', '3D Rendering', 'Adobe Illustrator']",1.18,39889.9,71980.0,25960.0,0.0
1336,NETHERLANDS,NL,Environmental Engineer,€,47932.0,31000.0,59000.0,NETHERLANDS,,100.0,,[],1.18,56559.76,69620.0,36580.0,0.0
1337,NETHERLANDS,NL,Professor,€,145000.0,0.0,0.0,NETHERLANDS,,,,[],1.18,171100.0,0.0,0.0,0.0
1338,NETHERLANDS,NL,,€,60000.0,48000.0,72000.0,NETHERLANDS,,100.0,,[],1.18,70800.0,84960.0,56640.0,0.0
1339,NETHERLANDS,NL,Deputy General Manager,€,74175.0,0.0,0.0,NETHERLANDS,,100.0,,[],1.18,87526.5,0.0,0.0,0.0
1340,NETHERLANDS,NL,Network Engineer,€,52377.0,36000.0,79000.0,NETHERLANDS,,90.0,10.0,"['IP Network', 'Network Architecture / Design', 'Network Support', 'Switching and Routing', 'Switches & Firewall Installation and Administration', 'Network Management / Administration', 'Cisco Networking']",1.18,61804.86,93220.0,42480.0,0.0
1341,NETHERLANDS,NL,Database Administrator,€,46302.0,29000.0,70000.0,NETHERLANDS,,88.9,11.1,"['SQL', 'Oracle', 'Microsoft SQL Server', 'Database Administration']",1.18,54636.36,82600.0,34220.0,0.0
1342,NETHERLANDS,NL,Data Engineer,€,49425.0,32000.0,66000.0,NETHERLANDS,,87.5,12.5,"['Apache Hadoop', 'Amazon Web Services (AWS)', 'Apache Spark', 'Data Modeling', 'SQL', 'ETL (Extract, transform, load)', 'Big Data Analytics', 'Python', 'Data Processing', 'Data Analysis']",1.18,58321.5,77880.0,37760.0,0.0
1343,NETHERLANDS,NL,QA Engineer,€,40935.0,29000.0,59000.0,NETHERLANDS,,51.0,49.0,"['Java', 'Selenium Automated Test Tool', 'Software Test', 'System Testing', 'Test Planning', 'Test Engineering']",1.18,48303.3,69620.0,34220.0,0.0
1344,NETHERLANDS,NL,Lead Software Engineer,€,63343.0,47000.0,87000.0,NETHERLANDS,,96.2,3.8,"['JavaScript', 'React.js', 'Software Development', 'Java', 'Amazon Web Services (AWS)', 'Software Architecture', 'Python', 'PHP', 'C# Programming Language', '.NET']",1.18,74744.74,102660.0,55460.0,0.0
1345,NETHERLANDS,NL,Web Developer,€,34006.0,23000.0,52000.0,NETHERLANDS,,79.3,20.7,"['Ruby on Rails', 'Angular.js', 'JavaScript', 'PHP', 'Web Development', 'HTML', 'Cascading Style Sheets (CSS)', 'React.js', 'MySQL', 'HTML5']",1.18,40127.08,61360.0,27140.0,0.0
1346,NETHERLANDS,NL,Front End Developer,€,41411.0,27000.0,63000.0,NETHERLANDS,,79.3,20.2,"['Angular.js', 'TypeScript Programming Language', 'Node.js', 'React.js', 'JavaScript', 'HTML', 'Cascading Style Sheets (CSS)', 'HTML5', 'Web Development', 'jQuery']",1.18,48864.98,74340.0,31860.0,0.0
1347,NETHERLANDS,NL,.NET SDE,€,43782.0,30000.0,62000.0,NETHERLANDS,,87.8,12.2,"['.NET', 'C# Programming Language', 'ASP.NET Framework', 'SQL', 'JavaScript', 'Microsoft SQL Server', 'Model-view-controller (MVC)']",1.18,51662.76,73160.0,35400.0,0.0
1348,NETHERLANDS,NL,Project_Manager,€,62000.0,40000.0,79000.0,NETHERLANDS,,73.0,27.0,"['IT Management', 'Microsoft Project', 'Project Management', 'Microsoft Office', 'Project Coordinating', 'Agile Software Development', 'Business Analysis']",1.18,73160.0,93220.0,47200.0,0.0
1349,NETHERLANDS,NL,Senior Project Manager,€,77865.0,59000.0,100000.0,NETHERLANDS,,78.9,21.1,"['Leadership', 'Program Management', 'Project Management', 'IT Management', 'Strategic Project Management']",1.18,91880.7,118000.0,69620.0,0.0
1350,NETHERLANDS,NL,Java Developer,€,46517.0,32000.0,65000.0,NETHERLANDS,,81.2,17.6,"['Eclipse Java IDE', 'RESTful Web Services', 'Angular.js', 'Java/J2EE', 'Hibernate', 'SQL', 'JavaScript', 'MySQL', 'Amazon Web Services (AWS)', 'eXtensible Markup Language (XML)']",1.18,54890.06,76700.0,37760.0,0.0
1351,NETHERLANDS,NL,Senior Java Developer,€,59847.0,45000.0,77000.0,NETHERLANDS,,87.5,12.5,"['SQL', 'RESTful Web Services', 'Java', 'Spring', 'Java/J2EE', 'JavaScript', 'Kubernetes']",1.18,70619.46,90860.0,53100.0,0.0
1352,NETHERLANDS,NL,Senior Java Developer,€,59847.0,45000.0,77000.0,NETHERLANDS,,87.5,12.5,"['SQL', 'RESTful Web Services', 'Java', 'Spring', 'Java/J2EE', 'JavaScript', 'Kubernetes']",1.18,70619.46,90860.0,53100.0,0.0
1353,NETHERLANDS,NL,Busines Analyst,€,47606.0,26000.0,68000.0,NETHERLANDS,,72.2,27.8,"['Data Warehouse', 'SQL', 'ETL (Extract, transform, load)', 'SQL Server Integration Services (SSIS)', 'Microsoft SQL Server', 'SQL Server Reporting Services (SSRS)']",1.18,56175.08,80240.0,30680.0,0.0
1354,NETHERLANDS,NL,iOS Developer,€,45051.0,35000.0,67000.0,NETHERLANDS,,83.3,16.7,"['Swift Programming Language', 'Mobile applications development', 'Objective-C', 'iOS SDK', 'Apple Xcode IDE']",1.18,53160.18,79060.0,41300.0,0.0
1355,NETHERLANDS,NL,Cyber Security Analyst,€,55000.0,29000.0,153000.0,NETHERLANDS,,60.0,40.0,"['Cyber Security', 'Security Intrusion Detection']",1.18,64900.0,180540.0,34220.0,0.0
1356,NETHERLANDS,NL,Application Developer,€,43982.0,27000.0,70000.0,NETHERLANDS,,70.0,30.0,"['Java', 'JavaScript']",1.18,51898.76,82600.0,31860.0,0.0
1357,NETHERLANDS,NL,Web Designer,€,31997.0,27000.0,38000.0,NETHERLANDS,,88.9,11.1,"['HTML5', 'JavaScript', 'Web Design']",1.18,37756.46,44840.0,31860.0,0.0
1358,NETHERLANDS,NL,ScrumMaster,€,55000.0,37000.0,71000.0,NETHERLANDS,,50.0,50.0,"['Agile Software Development', 'Scrum', 'ScrumMaster', 'Facilitator', 'JIRA', 'Project Management']",1.18,64900.0,83780.0,43660.0,0.0
1359,NETHERLANDS,NL,Telecommunications Engineer,€,57959.0,30000.0,99000.0,NETHERLANDS,,80.0,20.0,[],1.18,68391.62,116820.0,35400.0,0.0
1360,GERMANY,DE,Data Scientist,€,55366.0,41000.0,77000.0,"Frankfurt, Hessen",44.0,85.2,14.8,"['Deep Learning', 'Data Modeling', 'Big Data Analytics', 'Machine Learning', 'Natural Language Processing (NLP)', 'Data Analysis', 'Statistical Analysis', 'Apache Spark', 'R', 'SQL']",1.18,65331.88,90860.0,48380.0,856.19
1361,GERMANY,DE,Data Scientist,€,55366.0,41000.0,77000.0,"Düsseldorf, Nordrhein-Westfalen (North Rhine-Westphalia)",8.0,85.2,14.8,"['Deep Learning', 'Data Modeling', 'Big Data Analytics', 'Machine Learning', 'Natural Language Processing (NLP)', 'Data Analysis', 'Statistical Analysis', 'Apache Spark', 'R', 'SQL']",1.18,65331.88,90860.0,48380.0,789.44
1362,GERMANY,DE,Data Scientist,€,55366.0,41000.0,77000.0,"Munich, Bavaria (Bayern)",7.0,85.2,14.8,"['Deep Learning', 'Data Modeling', 'Big Data Analytics', 'Machine Learning', 'Natural Language Processing (NLP)', 'Data Analysis', 'Statistical Analysis', 'Apache Spark', 'R', 'SQL']",1.18,65331.88,90860.0,48380.0,861.2
1363,GERMANY,DE,Data Scientist,€,55366.0,41000.0,77000.0,"Frankfurt am Main, Hessen",0.0,85.2,14.8,"['Deep Learning', 'Data Modeling', 'Big Data Analytics', 'Machine Learning', 'Natural Language Processing (NLP)', 'Data Analysis', 'Statistical Analysis', 'Apache Spark', 'R', 'SQL']",1.18,65331.88,90860.0,48380.0,856.19
1364,GERMANY,DE,Data Scientist,€,55366.0,41000.0,77000.0,"Berlin, Berlin",-1.0,85.2,14.8,"['Deep Learning', 'Data Modeling', 'Big Data Analytics', 'Machine Learning', 'Natural Language Processing (NLP)', 'Data Analysis', 'Statistical Analysis', 'Apache Spark', 'R', 'SQL']",1.18,65331.88,90860.0,48380.0,781.52
1365,GERMANY,DE,Data Scientist,€,55366.0,41000.0,77000.0,"Hamburg, Hamburg",-2.0,85.2,14.8,"['Deep Learning', 'Data Modeling', 'Big Data Analytics', 'Machine Learning', 'Natural Language Processing (NLP)', 'Data Analysis', 'Statistical Analysis', 'Apache Spark', 'R', 'SQL']",1.18,65331.88,90860.0,48380.0,818.78
1366,GERMANY,DE,Data Scientist,€,55366.0,41000.0,77000.0,"Stuttgart, Baden-Wuerttemberg",-4.0,85.2,14.8,"['Deep Learning', 'Data Modeling', 'Big Data Analytics', 'Machine Learning', 'Natural Language Processing (NLP)', 'Data Analysis', 'Statistical Analysis', 'Apache Spark', 'R', 'SQL']",1.18,65331.88,90860.0,48380.0,790.04
1367,GERMANY,DE,Software Engineer,€,53880.0,40000.0,70000.0,"Stuttgart, Baden-Wuerttemberg",4.0,90.1,9.7,"['C++ Programming Language', 'Spring', 'Node.js', 'Python', 'SQL', 'JavaScript', 'Linux', 'PHP', 'C# Programming Language', '.NET']",1.18,63578.4,82600.0,47200.0,790.04
1368,GERMANY,DE,Software Engineer,€,53880.0,40000.0,70000.0,"Berlin, Berlin",1.0,90.1,9.7,"['C++ Programming Language', 'Spring', 'Node.js', 'Python', 'SQL', 'JavaScript', 'Linux', 'PHP', 'C# Programming Language', '.NET']",1.18,63578.4,82600.0,47200.0,781.52
1369,GERMANY,DE,Software Engineer,€,53880.0,40000.0,70000.0,"Munich, Bavaria (Bayern)",0.0,90.1,9.7,"['C++ Programming Language', 'Spring', 'Node.js', 'Python', 'SQL', 'JavaScript', 'Linux', 'PHP', 'C# Programming Language', '.NET']",1.18,63578.4,82600.0,47200.0,861.2
1370,GERMANY,DE,Software Engineer,€,53880.0,40000.0,70000.0,"Frankfurt am Main, Hessen",-1.0,90.1,9.7,"['C++ Programming Language', 'Spring', 'Node.js', 'Python', 'SQL', 'JavaScript', 'Linux', 'PHP', 'C# Programming Language', '.NET']",1.18,63578.4,82600.0,47200.0,856.19
1371,GERMANY,DE,Software Engineer,€,53880.0,40000.0,70000.0,"Hamburg, Hamburg",-5.0,90.1,9.7,"['C++ Programming Language', 'Spring', 'Node.js', 'Python', 'SQL', 'JavaScript', 'Linux', 'PHP', 'C# Programming Language', '.NET']",1.18,63578.4,82600.0,47200.0,818.78
1372,GERMANY,DE,Software Engineer,€,53880.0,40000.0,70000.0,"Karlsruhe, Baden-Wuerttemberg",-5.0,90.1,9.7,"['C++ Programming Language', 'Spring', 'Node.js', 'Python', 'SQL', 'JavaScript', 'Linux', 'PHP', 'C# Programming Language', '.NET']",1.18,63578.4,82600.0,47200.0,704.14
1373,GERMANY,DE,Software Engineer,€,53880.0,40000.0,70000.0,"Nuremberg, Bavaria (Bayern)",-6.0,90.1,9.7,"['C++ Programming Language', 'Spring', 'Node.js', 'Python', 'SQL', 'JavaScript', 'Linux', 'PHP', 'C# Programming Language', '.NET']",1.18,63578.4,82600.0,47200.0,792.69
1374,GERMANY,DE,Primary School Teacher,€,37363.0,23000.0,56000.0,"Berlin, Berlin",26.0,,100.0,['English Language'],1.18,44088.34,66080.0,27140.0,781.52
1375,GERMANY,DE,Secondary School Teacher,€,42494.0,30000.0,55000.0,"Stuttgart, Baden-Wuerttemberg",23.0,28.6,71.4,"['English Language', 'Team Leadership']",1.18,50142.92,64900.0,35400.0,790.04
1376,GERMANY,DE,Secondary School Teacher,€,42494.0,30000.0,55000.0,"Frankfurt am Main, Hessen",-1.0,28.6,71.4,"['English Language', 'Team Leadership']",1.18,50142.92,64900.0,35400.0,856.19
1377,GERMANY,DE,Secondary School Teacher,€,42494.0,30000.0,55000.0,"Hamburg, Hamburg",-12.0,28.6,71.4,"['English Language', 'Team Leadership']",1.18,50142.92,64900.0,35400.0,818.78
1378,GERMANY,DE,Secondary School Teacher,€,42494.0,30000.0,55000.0,"Frankfurt, Hessen",-32.0,28.6,71.4,"['English Language', 'Team Leadership']",1.18,50142.92,64900.0,35400.0,856.19
1379,GERMANY,DE,High School Teacher,€,44369.0,18000.0,68000.0,"Stuttgart, Baden-Wuerttemberg",18.0,55.6,44.4,"['Oral / Verbal Communication', 'Curriculum Planning', 'Leadership', 'English Language', 'Team Leadership']",1.18,52355.42,80240.0,21240.0,790.04
1380,GERMANY,DE,High School Teacher,€,44369.0,18000.0,68000.0,"Hamburg, Hamburg",1.0,55.6,44.4,"['Oral / Verbal Communication', 'Curriculum Planning', 'Leadership', 'English Language', 'Team Leadership']",1.18,52355.42,80240.0,21240.0,818.78
1381,GERMANY,DE,High School Teacher,€,44369.0,18000.0,68000.0,"Frankfurt am Main, Hessen",-5.0,55.6,44.4,"['Oral / Verbal Communication', 'Curriculum Planning', 'Leadership', 'English Language', 'Team Leadership']",1.18,52355.42,80240.0,21240.0,856.19
1382,GERMANY,DE,High School Teacher,€,44369.0,18000.0,68000.0,"Berlin, Berlin",-10.0,55.6,44.4,"['Oral / Verbal Communication', 'Curriculum Planning', 'Leadership', 'English Language', 'Team Leadership']",1.18,52355.42,80240.0,21240.0,781.52
1383,GERMANY,DE,Accountant,€,39414.0,30000.0,55000.0,"Stuttgart, Baden-Wuerttemberg",29.0,43.8,56.3,"['Accounting', 'Financial Reporting', 'Financial Analysis', 'General Ledger Accounting', 'Accounts Payable', 'Microsoft Excel', 'Bookkeeping', 'Accounts Receivable']",1.18,46508.52,64900.0,35400.0,790.04
1384,GERMANY,DE,Accountant,€,39414.0,30000.0,55000.0,"Munich, Bavaria (Bayern)",23.0,43.8,56.3,"['Accounting', 'Financial Reporting', 'Financial Analysis', 'General Ledger Accounting', 'Accounts Payable', 'Microsoft Excel', 'Bookkeeping', 'Accounts Receivable']",1.18,46508.52,64900.0,35400.0,861.2
1385,GERMANY,DE,Accountant,€,39414.0,30000.0,55000.0,"Düsseldorf, Nordrhein-Westfalen (North Rhine-Westphalia)",5.0,43.8,56.3,"['Accounting', 'Financial Reporting', 'Financial Analysis', 'General Ledger Accounting', 'Accounts Payable', 'Microsoft Excel', 'Bookkeeping', 'Accounts Receivable']",1.18,46508.52,64900.0,35400.0,789.44
1386,GERMANY,DE,Accountant,€,39414.0,30000.0,55000.0,"Berlin, Berlin",-1.0,43.8,56.3,"['Accounting', 'Financial Reporting', 'Financial Analysis', 'General Ledger Accounting', 'Accounts Payable', 'Microsoft Excel', 'Bookkeeping', 'Accounts Receivable']",1.18,46508.52,64900.0,35400.0,781.52
1387,GERMANY,DE,Accountant,€,39414.0,30000.0,55000.0,"Hamburg, Hamburg",-1.0,43.8,56.3,"['Accounting', 'Financial Reporting', 'Financial Analysis', 'General Ledger Accounting', 'Accounts Payable', 'Microsoft Excel', 'Bookkeeping', 'Accounts Receivable']",1.18,46508.52,64900.0,35400.0,818.78
1388,GERMANY,DE,Accountant,€,39414.0,30000.0,55000.0,"Frankfurt am Main, Hessen",-7.0,43.8,56.3,"['Accounting', 'Financial Reporting', 'Financial Analysis', 'General Ledger Accounting', 'Accounts Payable', 'Microsoft Excel', 'Bookkeeping', 'Accounts Receivable']",1.18,46508.52,64900.0,35400.0,856.19
1389,GERMANY,DE,Finance Manager,€,65461.0,38000.0,100000.0,"Stuttgart, Baden-Wuerttemberg",37.0,71.0,29.0,"['Financial Modeling', 'Strategic Planning', 'Forecasting', 'Budgeting', 'Accounting', 'SAP Financial Accounting and Controlling (SAP FICO)', 'Microsoft Excel']",1.18,77243.98,118000.0,44840.0,790.04
1390,GERMANY,DE,Finance Manager,€,65461.0,38000.0,100000.0,"Munich, Bavaria (Bayern)",23.0,71.0,29.0,"['Financial Modeling', 'Strategic Planning', 'Forecasting', 'Budgeting', 'Accounting', 'SAP Financial Accounting and Controlling (SAP FICO)', 'Microsoft Excel']",1.18,77243.98,118000.0,44840.0,861.2
1391,GERMANY,DE,Finance Manager,€,65461.0,38000.0,100000.0,"Frankfurt am Main, Hessen",9.0,71.0,29.0,"['Financial Modeling', 'Strategic Planning', 'Forecasting', 'Budgeting', 'Accounting', 'SAP Financial Accounting and Controlling (SAP FICO)', 'Microsoft Excel']",1.18,77243.98,118000.0,44840.0,856.19
1392,GERMANY,DE,Finance Manager,€,65461.0,38000.0,100000.0,"Düsseldorf, Nordrhein-Westfalen (North Rhine-Westphalia)",7.0,71.0,29.0,"['Financial Modeling', 'Strategic Planning', 'Forecasting', 'Budgeting', 'Accounting', 'SAP Financial Accounting and Controlling (SAP FICO)', 'Microsoft Excel']",1.18,77243.98,118000.0,44840.0,789.44
1393,GERMANY,DE,Finance Manager,€,65461.0,38000.0,100000.0,"Hamburg, Hamburg",-1.0,71.0,29.0,"['Financial Modeling', 'Strategic Planning', 'Forecasting', 'Budgeting', 'Accounting', 'SAP Financial Accounting and Controlling (SAP FICO)', 'Microsoft Excel']",1.18,77243.98,118000.0,44840.0,818.78
1394,GERMANY,DE,Finance Manager,€,65461.0,38000.0,100000.0,"Frankfurt, Hessen",-5.0,71.0,29.0,"['Financial Modeling', 'Strategic Planning', 'Forecasting', 'Budgeting', 'Accounting', 'SAP Financial Accounting and Controlling (SAP FICO)', 'Microsoft Excel']",1.18,77243.98,118000.0,44840.0,856.19
1395,GERMANY,DE,Finance Manager,€,65461.0,38000.0,100000.0,"Berlin, Berlin",-17.0,71.0,29.0,"['Financial Modeling', 'Strategic Planning', 'Forecasting', 'Budgeting', 'Accounting', 'SAP Financial Accounting and Controlling (SAP FICO)', 'Microsoft Excel']",1.18,77243.98,118000.0,44840.0,781.52
1396,GERMANY,DE,Chartered Accountant,€,65496.0,49000.0,71000.0,"Berlin, Berlin",-12.0,,100.0,"['Financial Analysis', 'Financial Reporting']",1.18,77285.28,83780.0,57820.0,781.52
1397,GERMANY,DE,Financial Analyst,€,48282.0,35000.0,67000.0,"Cologne, Nordrhein-Westfalen (North Rhine-Westphalia)",13.0,55.9,42.4,"['Forecasting', 'Financial Analysis', 'Microsoft Excel', 'Financial Reporting', 'Data Analysis', 'Financial Modeling', 'Accounting']",1.18,56972.76,79060.0,41300.0,817.19
1398,GERMANY,DE,Financial Analyst,€,48282.0,35000.0,67000.0,"Munich, Bavaria (Bayern)",6.0,55.9,42.4,"['Forecasting', 'Financial Analysis', 'Microsoft Excel', 'Financial Reporting', 'Data Analysis', 'Financial Modeling', 'Accounting']",1.18,56972.76,79060.0,41300.0,861.2
1399,GERMANY,DE,Financial Analyst,€,48282.0,35000.0,67000.0,"Frankfurt am Main, Hessen",2.0,55.9,42.4,"['Forecasting', 'Financial Analysis', 'Microsoft Excel', 'Financial Reporting', 'Data Analysis', 'Financial Modeling', 'Accounting']",1.18,56972.76,79060.0,41300.0,856.19
1400,GERMANY,DE,Financial Analyst,€,48282.0,35000.0,67000.0,"Hamburg, Hamburg",1.0,55.9,42.4,"['Forecasting', 'Financial Analysis', 'Microsoft Excel', 'Financial Reporting', 'Data Analysis', 'Financial Modeling', 'Accounting']",1.18,56972.76,79060.0,41300.0,818.78
1401,GERMANY,DE,Financial Analyst,€,48282.0,35000.0,67000.0,"Berlin, Berlin",-6.0,55.9,42.4,"['Forecasting', 'Financial Analysis', 'Microsoft Excel', 'Financial Reporting', 'Data Analysis', 'Financial Modeling', 'Accounting']",1.18,56972.76,79060.0,41300.0,781.52
1402,GERMANY,DE,Financial Analyst,€,48282.0,35000.0,67000.0,"Düsseldorf, Nordrhein-Westfalen (North Rhine-Westphalia)",-8.0,55.9,42.4,"['Forecasting', 'Financial Analysis', 'Microsoft Excel', 'Financial Reporting', 'Data Analysis', 'Financial Modeling', 'Accounting']",1.18,56972.76,79060.0,41300.0,789.44
1403,GERMANY,DE,Design Architect,€,36064.0,24000.0,49000.0,"Düsseldorf, Nordrhein-Westfalen (North Rhine-Westphalia)",36.0,48.9,50.0,"['Rhino 3D Modeling Software', 'Microsoft Office', 'Autodesk 3ds Max', 'Design', 'Graphic Design', 'Autodesk AutoCAD', 'Adobe Photoshop', 'Autodesk Revit Architecture', 'GRAPHISOFT ArchiCAD', 'SketchUp']",1.18,42555.52,57820.0,28320.0,789.44
1404,GERMANY,DE,Design Architect,€,36064.0,24000.0,49000.0,"Cologne, Nordrhein-Westfalen (North Rhine-Westphalia)",8.0,48.9,50.0,"['Rhino 3D Modeling Software', 'Microsoft Office', 'Autodesk 3ds Max', 'Design', 'Graphic Design', 'Autodesk AutoCAD', 'Adobe Photoshop', 'Autodesk Revit Architecture', 'GRAPHISOFT ArchiCAD', 'SketchUp']",1.18,42555.52,57820.0,28320.0,817.19
1405,GERMANY,DE,Design Architect,€,36064.0,24000.0,49000.0,"Stuttgart, Baden-Wuerttemberg",0.0,48.9,50.0,"['Rhino 3D Modeling Software', 'Microsoft Office', 'Autodesk 3ds Max', 'Design', 'Graphic Design', 'Autodesk AutoCAD', 'Adobe Photoshop', 'Autodesk Revit Architecture', 'GRAPHISOFT ArchiCAD', 'SketchUp']",1.18,42555.52,57820.0,28320.0,790.04
1406,GERMANY,DE,Design Architect,€,36064.0,24000.0,49000.0,"Berlin, Berlin",-6.0,48.9,50.0,"['Rhino 3D Modeling Software', 'Microsoft Office', 'Autodesk 3ds Max', 'Design', 'Graphic Design', 'Autodesk AutoCAD', 'Adobe Photoshop', 'Autodesk Revit Architecture', 'GRAPHISOFT ArchiCAD', 'SketchUp']",1.18,42555.52,57820.0,28320.0,781.52
1407,GERMANY,DE,Design Architect,€,36064.0,24000.0,49000.0,"Hamburg, Hamburg",-14.0,48.9,50.0,"['Rhino 3D Modeling Software', 'Microsoft Office', 'Autodesk 3ds Max', 'Design', 'Graphic Design', 'Autodesk AutoCAD', 'Adobe Photoshop', 'Autodesk Revit Architecture', 'GRAPHISOFT ArchiCAD', 'SketchUp']",1.18,42555.52,57820.0,28320.0,818.78
1408,GERMANY,DE,Design Architect,€,36064.0,24000.0,49000.0,"Frankfurt am Main, Hessen",-15.0,48.9,50.0,"['Rhino 3D Modeling Software', 'Microsoft Office', 'Autodesk 3ds Max', 'Design', 'Graphic Design', 'Autodesk AutoCAD', 'Adobe Photoshop', 'Autodesk Revit Architecture', 'GRAPHISOFT ArchiCAD', 'SketchUp']",1.18,42555.52,57820.0,28320.0,856.19
1409,GERMANY,DE,Design Architect,€,36064.0,24000.0,49000.0,"Munich, Bavaria (Bayern)",-44.0,48.9,50.0,"['Rhino 3D Modeling Software', 'Microsoft Office', 'Autodesk 3ds Max', 'Design', 'Graphic Design', 'Autodesk AutoCAD', 'Adobe Photoshop', 'Autodesk Revit Architecture', 'GRAPHISOFT ArchiCAD', 'SketchUp']",1.18,42555.52,57820.0,28320.0,861.2
1410,GERMANY,DE,Environmental Engineer,€,45500.0,35000.0,72000.0,"Berlin, Berlin",11.0,42.9,42.9,"['Project Management', 'Engineering Design', 'Environmental Consulting', 'Microsoft Excel']",1.18,53690.0,84960.0,41300.0,781.52
1411,GERMANY,DE,Professor,€,95000.0,60000.0,122000.0,GERMANY,,100.0,,[],1.18,112100.0,143960.0,70800.0,0.0
1412,GERMANY,DE,,€,75300.0,44000.0,83000.0,GERMANY,,100.0,,[],1.18,88854.0,97940.0,51920.0,0.0
1413,GERMANY,DE,Network Engineer,€,49084.0,34000.0,77000.0,"Frankfurt am Main, Hessen",24.0,89.7,10.3,"['Network Architecture / Design', 'Switches & Firewall Installation and Administration', 'Cisco Networking', 'Network Management / Administration', 'Network Support']",1.18,57919.12,90860.0,40120.0,856.19
1414,GERMANY,DE,Network Engineer,€,49084.0,34000.0,77000.0,"Düsseldorf, Nordrhein-Westfalen (North Rhine-Westphalia)",11.0,89.7,10.3,"['Network Architecture / Design', 'Switches & Firewall Installation and Administration', 'Cisco Networking', 'Network Management / Administration', 'Network Support']",1.18,57919.12,90860.0,40120.0,789.44
1415,GERMANY,DE,Network Engineer,€,49084.0,34000.0,77000.0,"Munich, Bavaria (Bayern)",6.0,89.7,10.3,"['Network Architecture / Design', 'Switches & Firewall Installation and Administration', 'Cisco Networking', 'Network Management / Administration', 'Network Support']",1.18,57919.12,90860.0,40120.0,861.2
1416,GERMANY,DE,Network Engineer,€,49084.0,34000.0,77000.0,"Stuttgart, Baden-Wuerttemberg",5.0,89.7,10.3,"['Network Architecture / Design', 'Switches & Firewall Installation and Administration', 'Cisco Networking', 'Network Management / Administration', 'Network Support']",1.18,57919.12,90860.0,40120.0,790.04
1417,GERMANY,DE,Network Engineer,€,49084.0,34000.0,77000.0,"Berlin, Berlin",0.0,89.7,10.3,"['Network Architecture / Design', 'Switches & Firewall Installation and Administration', 'Cisco Networking', 'Network Management / Administration', 'Network Support']",1.18,57919.12,90860.0,40120.0,781.52
1418,GERMANY,DE,Network Engineer,€,49084.0,34000.0,77000.0,"Hamburg, Hamburg",-10.0,89.7,10.3,"['Network Architecture / Design', 'Switches & Firewall Installation and Administration', 'Cisco Networking', 'Network Management / Administration', 'Network Support']",1.18,57919.12,90860.0,40120.0,818.78
1419,GERMANY,DE,Database Administrator,€,51334.0,30000.0,71000.0,"Frankfurt am Main, Hessen",23.0,74.1,25.9,"['PostgreSQL', 'Microsoft SQL Server', 'Database Administration', 'Oracle', 'SQL']",1.18,60574.12,83780.0,35400.0,856.19
1420,GERMANY,DE,Database Administrator,€,51334.0,30000.0,71000.0,"Munich, Bavaria (Bayern)",7.0,74.1,25.9,"['PostgreSQL', 'Microsoft SQL Server', 'Database Administration', 'Oracle', 'SQL']",1.18,60574.12,83780.0,35400.0,861.2
1421,GERMANY,DE,Database Administrator,€,51334.0,30000.0,71000.0,"Berlin, Berlin",5.0,74.1,25.9,"['PostgreSQL', 'Microsoft SQL Server', 'Database Administration', 'Oracle', 'SQL']",1.18,60574.12,83780.0,35400.0,781.52
1422,GERMANY,DE,Database Administrator,€,51334.0,30000.0,71000.0,"Hamburg, Hamburg",-1.0,74.1,25.9,"['PostgreSQL', 'Microsoft SQL Server', 'Database Administration', 'Oracle', 'SQL']",1.18,60574.12,83780.0,35400.0,818.78
1423,GERMANY,DE,Database Administrator,€,51334.0,30000.0,71000.0,"Stuttgart, Baden-Wuerttemberg",-13.0,74.1,25.9,"['PostgreSQL', 'Microsoft SQL Server', 'Database Administration', 'Oracle', 'SQL']",1.18,60574.12,83780.0,35400.0,790.04
1424,GERMANY,DE,Data Engineer,€,57779.0,45000.0,73000.0,"Frankfurt am Main, Hessen",9.0,87.2,12.8,"['Data Warehouse', 'Amazon Web Services (AWS)', 'Apache Hadoop', 'Apache Spark', 'ETL (Extract, transform, load)', 'Big Data Analytics', 'Data Analysis', 'Python', 'SQL', 'Machine Learning']",1.18,68179.22,86140.0,53100.0,856.19
1425,GERMANY,DE,Data Engineer,€,57779.0,45000.0,73000.0,"Hamburg, Hamburg",1.0,87.2,12.8,"['Data Warehouse', 'Amazon Web Services (AWS)', 'Apache Hadoop', 'Apache Spark', 'ETL (Extract, transform, load)', 'Big Data Analytics', 'Data Analysis', 'Python', 'SQL', 'Machine Learning']",1.18,68179.22,86140.0,53100.0,818.78
